Sequence id,Meter,Date in meter,Connection Status
1061905695,001034B4,05-03-2016 11:02,Disconnected
1062288367,001034B4,05-03-2016 13:04,Connected
1062307547,001034B4,05-03-2016 13:09,Disconnected
1062309339,001034B4,05-03-2016 13:10,Connected
1062329795,001034B4,05-03-2016 13:15,Disconnected
1062331711,001034B4,05-03-2016 13:15,Connected
1062351555,001034B4,05-03-2016 13:20,Disconnected
1062353383,001034B4,05-03-2016 13:21,Connected
1062374671,001034B4,05-03-2016 13:26,Disconnected
1062376675,001034B4,05-03-2016 13:26,Connected
1062397831,001034B4,05-03-2016 13:31,Disconnected
1062399911,001034B4,05-03-2016 13:32,Connected
1062422847,001034B4,05-03-2016 13:37,Disconnected
1062425103,001034B4,05-03-2016 13:37,Connected
1062458103,001034B4,05-03-2016 13:46,Disconnected
1062459871,001034B4,05-03-2016 13:46,Connected
1062478711,001034B4,05-03-2016 13:51,Disconnected
1062480399,001034B4,05-03-2016 13:52,Connected
1062501023,001034B4,05-03-2016 13:57,Disconnected
1062503043,001034B4,05-03-2016 13:57,Connected
1062527007,001034B4,05-03-2016 14:02,Disconnected
1062529443,001034B4,05-03-2016 14:03,Connected
1062553431,001034B4,05-03-2016 14:08,Disconnected
1062555615,001034B4,05-03-2016 14:08,Connected
1062579723,001034B4,05-03-2016 14:13,Disconnected
1062581983,001034B4,05-03-2016 14:14,Connected
1062606011,001034B4,05-03-2016 14:19,Disconnected
1062608279,001034B4,05-03-2016 14:19,Connected
1062633031,001034B4,05-03-2016 14:25,Disconnected
1062635283,001034B4,05-03-2016 14:25,Connected
1062659535,001034B4,05-03-2016 14:30,Disconnected
1062661695,001034B4,05-03-2016 14:30,Connected
1062686943,001034B4,05-03-2016 14:36,Disconnected
1062689199,001034B4,05-03-2016 14:36,Connected
1062731223,001034B4,05-03-2016 14:46,Disconnected
1062733215,001034B4,05-03-2016 14:46,Connected
1062752483,001034B4,05-03-2016 14:51,Disconnected
1062754531,001034B4,05-03-2016 14:52,Connected
1062775407,001034B4,05-03-2016 14:57,Disconnected
1062777579,001034B4,05-03-2016 14:57,Connected
1062803275,001034B4,05-03-2016 15:02,Disconnected
1062805751,001034B4,05-03-2016 15:03,Connected
1062831415,001034B4,05-03-2016 15:08,Disconnected
1062833559,001034B4,05-03-2016 15:08,Connected
1062859299,001034B4,05-03-2016 15:13,Disconnected
1062861423,001034B4,05-03-2016 15:14,Connected
1062886779,001034B4,05-03-2016 15:19,Disconnected
1062888831,001034B4,05-03-2016 15:19,Connected
1062915259,001034B4,05-03-2016 15:24,Disconnected
1062917619,001034B4,05-03-2016 15:25,Connected
1062943159,001034B4,05-03-2016 15:30,Disconnected
1062945343,001034B4,05-03-2016 15:30,Connected
1062972291,001034B4,05-03-2016 15:35,Disconnected
1062974635,001034B4,05-03-2016 15:36,Connected
1063018271,001034B4,05-03-2016 15:46,Disconnected
1063020159,001034B4,05-03-2016 15:46,Connected
1063039275,001034B4,05-03-2016 15:51,Disconnected
1063041159,001034B4,05-03-2016 15:52,Connected
1063062003,001034B4,05-03-2016 15:57,Disconnected
1063064199,001034B4,05-03-2016 15:57,Connected
1063089155,001034B4,05-03-2016 16:02,Disconnected
1063091727,001034B4,05-03-2016 16:03,Connected
1063116347,001034B4,05-03-2016 16:08,Disconnected
1063118615,001034B4,05-03-2016 16:08,Connected
1063143011,001034B4,05-03-2016 16:13,Disconnected
1063145295,001034B4,05-03-2016 16:14,Connected
1063168983,001034B4,05-03-2016 16:19,Disconnected
1063170999,001034B4,05-03-2016 16:19,Connected
1063195507,001034B4,05-03-2016 16:24,Disconnected
1063197727,001034B4,05-03-2016 16:25,Connected
1063220659,001034B4,05-03-2016 16:30,Disconnected
1063222679,001034B4,05-03-2016 16:30,Connected
1063246539,001034B4,05-03-2016 16:35,Disconnected
1063248663,001034B4,05-03-2016 16:36,Connected
1063287727,001034B4,05-03-2016 16:46,Disconnected
1063289391,001034B4,05-03-2016 16:46,Connected
1063305651,001034B4,05-03-2016 16:51,Disconnected
1063307695,001034B4,05-03-2016 16:52,Connected
1063325407,001034B4,05-03-2016 16:57,Disconnected
1063327575,001034B4,05-03-2016 16:57,Connected
1063348335,001034B4,05-03-2016 17:02,Disconnected
1063350787,001034B4,05-03-2016 17:03,Connected
1063370939,001034B4,05-03-2016 17:08,Disconnected
1063372959,001034B4,05-03-2016 17:08,Connected
1063392191,001034B4,05-03-2016 17:13,Disconnected
1063394251,001034B4,05-03-2016 17:14,Connected
1063412035,001034B4,05-03-2016 17:19,Disconnected
1063414039,001034B4,05-03-2016 17:19,Connected
1063432251,001034B4,05-03-2016 17:24,Disconnected
1063434095,001034B4,05-03-2016 17:25,Connected
1063450687,001034B4,05-03-2016 17:30,Disconnected
1063452311,001034B4,05-03-2016 17:30,Connected
1063468787,001034B4,05-03-2016 17:35,Disconnected
1064708635,001034B4,06-03-2016 05:41,Connected
1064721907,001034B4,06-03-2016 05:46,Disconnected
1064723127,001034B4,06-03-2016 05:47,Connected
1064736015,001034B4,06-03-2016 05:52,Disconnected
1064737279,001034B4,06-03-2016 05:52,Connected
1064751391,001034B4,06-03-2016 05:57,Disconnected
1064752955,001034B4,06-03-2016 05:58,Connected
1064769111,001034B4,06-03-2016 06:03,Disconnected
1064770623,001034B4,06-03-2016 06:03,Connected
1064786887,001034B4,06-03-2016 06:08,Disconnected
1064788399,001034B4,06-03-2016 06:09,Connected
1064805003,001034B4,06-03-2016 06:14,Disconnected
